startCarNumber,totalCarNumber,overhead,duration
447,450,0.9737041676408664,212
448,450,2.363266411901836,162
449,450,1.1708393970818918,164
449,450,1.9384537687089702,342
444,450,3.4963349714814584,852
447,450,1.978475482491441,465
446,450,1.6071392355455503,595
447,450,1.3621992986904674,146
446,450,2.519456172488774,566
449,450,1.1790295644402786,51
448,450,1.4008529967015428,68
446,450,1.0359320202591784,46
446,450,1.3754453770328985,219
446,450,2.6429978685316913,620
449,450,2.5218771760115275,186
447,450,1.7126374875278427,239
448,450,1.524726340118174,83
447,450,3.113770568160365,342
447,450,1.087747857867247,176
448,450,2.2561072268340743,247
445,450,1.275960113977591,32
449,450,1.9931210128072017,664
447,450,2.330630071945003,596
445,450,1.2884565437426196,249
445,450,1.4442495451087485,256
446,450,1.4384164982641587,88
446,450,1.5329995627557484,184
446,450,1.8200513347549991,299
448,450,3.0402376353967893,564
447,450,1.2442153845934727,300
447,450,1.3629028813621502,162
445,450,4.65814576528903,97
449,450,2.020133992460908,465
449,450,1.2547951131679957,149
447,450,3.9247983405692235,276
449,450,2.784242636283292,712
449,450,2.3177551708634025,296
448,450,1.8763306336004995,631
447,450,2.4759577346444495,328
448,450,1.02654506978434,166
446,450,3.351959603582745,314
447,450,1.2948219000600403,61
448,450,1.7078331726085094,789
446,450,2.5338239474357214,468
448,450,1.8573263048477258,431
448,450,1.627744070271629,215
445,450,1.458017985931796,131
449,450,1.4873989227356643,257
448,450,1.0764503122407358,125
444,450,1.4327776691610241,62
448,450,3.2139769821934223,111
445,450,5.28739056764666,398
448,450,1.1793636518648607,54
448,450,3.475507518629799,424
448,450,2.2081635281016236,278
448,450,2.8414976634268125,393
448,450,1.5898383605320152,171
448,450,1.2708118885990185,227
445,450,1.612020178993679,67
448,450,1.9626372249157915,348
448,450,1.721420123174901,336
449,450,1.9551367171313105,32
448,450,1.2908057851239667,12
445,450,1.5515381203605816,108
449,450,2.3288896090920113,367
448,450,2.2267186179879594,416
448,450,3.2022765377067635,632
448,450,3.9481549627724637,579
444,450,1.9869458770476616,246
446,450,1.4471937119113498,215
446,450,2.423515040158697,150
448,450,2.38568921923637,781
448,450,1.513023011859328,392
449,450,2.0734697568702525,288
444,450,1.1818367170480277,105
447,450,2.6266105684367425,244
447,450,1.941879242954399,208
446,450,2.8681985736046074,469
446,450,2.989379674810343,328
448,450,2.1395626294639616,434
449,450,1.5689111885024438,106
447,450,1.6032920733543186,490
448,450,1.2481845822006739,151
446,450,1.7550751056881,544
449,450,1.5213838625298013,415
448,450,2.074932491586625,746
447,450,1.1701828175648918,129
446,450,1.2445673534417452,165
448,450,2.6300765661447127,481
447,450,1.4070665143515269,128
448,450,3.1448656614186583,273
447,450,1.6319223154656148,239
444,450,2.479857779210124,220
448,450,1.7869186313569763,182
448,450,1.816754171896539,296
449,450,1.3660985603307683,144
447,450,2.2720854682793616,443
448,450,1.865509564373713,402
447,450,1.4130678080969004,369
447,450,2.0787260403323686,127
447,450,1.907736243356241,287
448,450,1.8015442526066348,108
447,450,2.401466531652673,496
445,450,1.65331227997471,607
447,450,1.6938074171514028,164
447,450,1.7445177620669494,26
447,450,2.8015018716945543,632
446,450,1.5552861321841092,213
449,450,2.6510897398768223,512
447,450,1.6766400295118344,497
446,450,2.7490241261563995,409
444,450,1.8027161678364916,373
445,450,1.9375515268821384,584
447,450,4.08732083738249,468
447,450,2.3915386549663125,491
446,450,1.320516020107119,154
445,450,1.6085753550527686,412
449,450,1.146699609471234,92
447,450,2.07472044327108,616
448,450,2.000794684658525,548
449,450,1.4162390872304846,134
448,450,2.493867221277931,554
446,450,2.5277436822275856,334
447,450,1.5303501873391678,241
448,450,2.6091886310382564,809
446,450,1.9507445421567513,681
447,450,2.3965354237890484,566
446,450,1.3162238533956063,436
447,450,1.3163072310850046,210
448,450,1.251851236808555,149
446,450,1.6719224164002309,95
446,450,1.5856010137405185,96
444,450,2.0295756315523854,577
447,450,1.160762800994597,218
446,450,4.4269955786288175,179
449,450,1.97286863078573,562
