startCarNumber,totalCarNumber,overhead,duration
197,200,2.053356090757518,502
198,200,1.0694866117920772,162
198,200,1.1232766177573896,219
199,200,1.2201583806263578,390
195,200,1.65907386175654,217
198,200,1.9548483099213132,347
197,200,1.5470478347461392,199
198,200,1.122703997060648,113
199,200,1.9719667192465566,198
198,200,1.5092978506517865,161
199,200,1.875951239373686,390
198,200,1.6750426124409512,315
198,200,1.5680226708189435,213
198,200,1.296794898868643,132
199,200,1.5107626407608783,453
198,200,3.174691252116446,338
199,200,1.1682907325545078,60
198,200,1.295106535923989,164
196,200,1.3220543423057387,10
198,200,1.9847470217317962,411
198,200,1.3801247198365536,206
199,200,1.2069925252195277,172
197,200,1.8010006808205028,318
197,200,1.8890962286853994,361
199,200,1.7804946180737435,176
196,200,2.135945312788737,134
199,200,1.893675439856549,517
199,200,1.629628805036683,423
199,200,1.2345626742033287,61
198,200,1.34642788629511,463
199,200,1.654999051162735,688
199,200,1.1387187556649163,46
198,200,1.815855788681211,439
199,200,1.6147713035023306,350
196,200,1.3378564783694231,130
197,200,1.1376006334019408,98
198,200,1.645439010233136,150
199,200,1.7188228279959512,362
197,200,1.7359887657099815,459
199,200,3.2215243255737875,214
199,200,0.99120446300128,197
199,200,1.2724070165402936,263
199,200,2.198162656735325,385
198,200,1.2206741283550344,69
198,200,1.512709926300906,470
199,200,1.6230806243914153,235
197,200,1.7092791666615759,342
198,200,1.092975352075141,248
198,200,1.9092081620128698,289
199,200,2.387752401458341,388
197,200,1.9425804885964189,358
198,200,1.861438936791799,561
196,200,1.8585455945078582,287
197,200,2.2317208253332024,203
196,200,1.106871340770732,38
196,200,2.2955540741553726,552
199,200,1.6638324518754208,621
199,200,1.5105827131863532,212
198,200,2.014987730301362,592
199,200,1.728864247345946,313
198,200,1.2955082620060903,425
197,200,2.4669962616228416,260
199,200,1.5097069927098985,102
199,200,1.6246588858300337,408
198,200,1.97711792170324,329
198,200,2.949287038747389,116
199,200,1.9626055551631658,238
199,200,1.8834041894390543,397
198,200,1.3803692720381848,400
198,200,1.2505486690470327,91
199,200,1.6701549205445623,550
199,200,1.9222111419978103,327
197,200,1.3454403227074299,95
197,200,1.3090444684069524,174
199,200,1.1969227070879325,93
198,200,1.163251201446973,68
197,200,1.26358066328566,330
199,200,1.4451106644756062,388
199,200,1.5328887031565814,153
197,200,1.622960488101051,344
198,200,1.3890883203724684,100
196,200,1.5040845511047287,317
197,200,1.5808425350869901,275
199,200,2.2651489135841834,275
199,200,1.7615821433563816,563
199,200,1.63720656640827,500
199,200,1.5800778644610036,220
198,200,1.993422115360397,507
199,200,1.5873184664311288,416
198,200,2.072976968338531,126
198,200,1.648236076391435,569
199,200,1.4890137941385437,106
196,200,1.4195020688555766,395
199,200,1.3548655424200378,609
199,200,1.9039741656449993,190
198,200,1.755267143853257,384
199,200,1.5995781524378532,460
198,200,1.6546851624603132,186
197,200,1.2561464877559936,91
199,200,1.0658802437186765,116
198,200,1.3739912868972968,216
196,300,2.2723194035523497,602
199,300,30,6049
197,300,3.351913924331931,181
199,300,1.8796314550790971,575
199,300,1.5112153302600075,408
199,300,2.249004640088475,209
198,300,1.2133674333889353,306
197,300,1.9849498505229557,316
199,300,1.2782678206149258,141
198,300,1.5644183962154004,343
199,300,1.852791743845359,259
198,300,1.5467234302484985,520
199,300,30,6128
196,300,1.7274562869289871,180
197,300,1.1872501272036489,190
199,300,30,6138
199,300,1.356438006902444,322
199,300,30,6161
297,300,2.7223306500925593,117
298,300,1.7507700859703519,132
198,300,1.4320411440414746,252
199,300,30,6192
199,300,1.9109500501879424,214
298,300,1.3539155292500737,130
199,300,30,6217
197,300,1.9996752923388015,352
198,300,1.912196426949025,631
197,300,1.6529494854001392,494
199,300,2.3181787246707595,322
297,300,3.3269790236160586,189
199,300,1.5168686171250636,331
198,300,1.5872061319262674,290
298,300,1.4808346529043461,38
198,300,2.427593125905004,340
199,300,28.448722794269035,6268
199,300,1.778286970590684,279
196,300,1.4343298113214542,348
298,300,1.2045435644521219,230
199,300,30,6303
199,300,30,6304
199,300,25.570468598129,6308
299,300,1.106408520439391,192
298,300,1.1247413896587406,102
298,300,1.3443031667687735,193
199,300,30,6331
297,300,1.646092744156182,255
299,300,0.9968983755993687,124
298,300,1.55243094510408,52
199,300,30,6353
297,300,1.0349149180953432,251
298,300,1.178540587353609,179
199,300,26.678388854967018,6378
298,300,2.031105288103037,206
298,300,1.585418204723589,79
196,300,1.8297711172879485,483
298,300,1.606774352786495,187
293,300,1.1903886289136378,173
199,300,25.566835532813823,6445
198,300,2.0766918272473327,462
297,300,1.3069237879595792,175
299,300,2.4973733564843874,320
297,300,1.2153490405762146,224
297,300,1.789266456395702,383
297,300,1.2128529049697552,169
198,300,1.4817647610637124,545
199,300,26.550806649630324,6470
299,300,1.9289879857479586,340
198,300,1.7275375527555445,581
297,300,1.747408099582561,250
298,300,1.6360951464564972,435
199,300,2.088840768417309,600
298,300,1.2150410034654904,185
298,300,1.2397422430434026,162
299,300,3.568139190139912,344
296,300,1.1362253189780498,57
199,300,21.544441764917465,6512
298,300,2.6270867457011526,292
298,300,1.522620679247678,127
295,300,2.8846983824370778,381
297,300,1.632341300384906,231
293,300,1.1892869550754466,302
298,300,1.9583151302904325,236
296,300,1.9286299790520276,317
297,300,1.8558736824914965,274
297,300,1.5364408512361107,362
295,300,1.6146309206216476,426
299,300,1.1108704353920609,127
299,300,1.5287933709241162,495
298,300,1.4002138068242573,526
299,300,1.1566950666392997,208
299,300,2.2097653679046485,453
295,300,1.4122835784447603,494
297,300,2.4194178280375747,564
298,300,1.468961357187787,306
297,300,1.6448850388653549,190
297,300,1.404562143105743,327
299,300,1.603924526751783,182
298,300,1.9477266325193572,408
299,300,1.999014214328335,347
296,300,2.6665959167509876,125
299,300,1.4453063327948936,274
298,300,1.7711054631368295,262
298,300,1.850143687182725,491
298,300,1.649964573630193,389
197,300,2.127118913167162,819
297,300,2.3819168924246417,223
299,300,1.4686867707993767,274
296,300,1.458952801456854,53
297,300,1.3293050277408656,267
297,300,0.9730494219063647,66
298,300,1.5731942562560464,155
298,300,1.2504758219258092,214
297,300,2.132448584503585,317
298,300,1.961329325286731,499
298,300,1.4461698745975016,61
296,300,1.7428776921802984,379
297,300,1.1793945815875218,66
297,300,2.8124031062970034,400
299,300,1.6247757409288202,425
295,300,0.963280957597863,131
298,300,3.049057209589416,529
299,300,1.5520022962684348,244
298,300,1,7
295,300,2.14498687461063,357
296,300,1.987288630225284,433
297,300,2.6426533057531874,308
299,300,1.0723610512095654,98
299,300,1.3874227083488708,77
299,300,1.5483303372183823,453
299,300,1.5037632743577045,97
295,300,2.622847475309675,377
296,300,2.31338715826752,491
298,300,2.564010388410705,465
297,300,2.9836590801067167,448
296,300,1.5965780703107082,202
299,300,2.3815541527763338,264
299,300,2.067333452402215,10
298,300,1.6096685558346264,515
299,300,1.1040561507339122,91
297,300,2.191299423425388,353
299,300,1.4085790811134713,172
299,300,1.9964837235692598,714
299,300,1.6197481964760854,546
298,300,1.5916377651828062,559
297,300,1.7179325250757307,265
298,300,1.6496466050795433,27
297,300,1.8405907665762251,636
295,300,2.4059845153396817,271
298,300,1.751528598640315,405
299,300,2.3154361507897603,204
299,300,1.2083831800476832,88
298,300,2.8952940116021115,351
296,300,2.1078338300988357,403
299,300,1.1961248437291714,83
297,300,2.1974108043620126,404
